37 45 75407 75415 1.21494e+07 4.52222e+06 40122.2 107109 0 6953.25 130287 54 27083 205572 4.45456e+06 -nan -nan -nan -nan -nan -nan -nan 7.1098e+06 
8637 8670 74838 74845 2.55981e+08 8.38875e+06 222194 7732.88 108197 4439.9 108208 89.8873 21666.2 222596 4.86866e+06 138832 196.123 4.88741e+06 28924.2 0 27137.8 25238.5 7.56629e+07 
1976 2037 79948 80036 3.59502e+08 1.17834e+07 315191 9756.91 148708 5126.33 144935 126.116 29426.9 296336 7.22581e+06 193082 61.1958 6.34331e+06 39821.6 0 40369.7 35370.4 1.06163e+08 
3489 3575 74814 74847 2.99727e+08 9.75388e+06 259060 8728.26 122953 4458.92 125391 94.094 25789.6 256032 5.89811e+06 165347 21.3408 5.21816e+06 32617 26.202 33386.7 30265.4 8.85141e+07 
9197 9266 70707 70761 2.21339e+08 7.21583e+06 193426 7690.31 93173.9 3833.86 92280.2 65.6484 18244.8 186058 3.0954e+06 111795 0 3.31189e+06 27560.8 40.9375 24532.5 21545 6.56113e+07 
7332 7356 76370 76433 2.8189e+08 9.0983e+06 240573 10132.5 115548 4459.56 117003 83.3467 22816.7 240601 3.88413e+06 137919 26.0381 3.86911e+06 32265.3 0 30325 28030.5 8.33107e+07 
859 944 76730 76731 3.45394e+08 1.10642e+07 344569 11622.9 157764 9911.12 143946 101.998 29620.8 288485 4.48954e+06 161244 227.698 4.42399e+06 38463.7 0 39384.1 33320.1 1.01962e+08 
6245 6260 74163 74205 2.72875e+08 1.45145e+07 270953 12483.6 124715 7655.29 111034 80.5657 23369.2 234220 3.70557e+06 130608 30.2058 3.64853e+06 30689.2 0 30612.9 27311.9 8.05289e+07 
3584 3632 79374 79409 3.40113e+08 1.0797e+07 289929 9784.09 137254 4692.09 139870 106.748 29402.2 322247 6.42109e+06 182296 23.4488 4.48685e+06 37368.1 19.7779 37172.4 33495.4 1.00435e+08 
574 641 71819 71867 3.00793e+08 9.66559e+06 263050 10007.5 125299 4630.57 121724 88.8215 25329 251351 3.96324e+06 142755 38.8533 3.96724e+06 32346.5 0 31358 29037.6 8.87844e+07 
9280 9378 74153 74219 2.46603e+08 7.99386e+06 215854 6413.99 104493 5015.66 105201 72.9019 28941 235254 4.73228e+06 138300 18.2169 3.33116e+06 27531.9 0 27508.6 24366.4 7.28642e+07 
